"region";"kjønn";"alder";"år";"statistikkvariabel";"13600: Framskrevet folkemengde 1. januar, etter region, kjønn, alder, år og statistikkvariabel"
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2042";"Hovedalternativet (MMMM)";179614
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2043";"Hovedalternativet (MMMM)";179366
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2044";"Hovedalternativet (MMMM)";177967
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2045";"Hovedalternativet (MMMM)";175920
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2046";"Hovedalternativet (MMMM)";174120
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2047";"Hovedalternativet (MMMM)";172939
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2048";"Hovedalternativet (MMMM)";171042
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2049";"Hovedalternativet (MMMM)";168986
"0 Hele landet";"2 Kvinner";"F30-34 30-34 år";"2050";"Hovedalternativet (MMMM)";167136
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2022";"Hovedalternativet (MMMM)";176151
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2023";"Hovedalternativet (MMMM)";179524
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2024";"Hovedalternativet (MMMM)";183914
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2025";"Hovedalternativet (MMMM)";187469
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2026";"Hovedalternativet (MMMM)";191263
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2027";"Hovedalternativet (MMMM)";193606
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2028";"Hovedalternativet (MMMM)";194608
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2029";"Hovedalternativet (MMMM)";194009
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2030";"Hovedalternativet (MMMM)";192819
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2031";"Hovedalternativet (MMMM)";190964
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2032";"Hovedalternativet (MMMM)";190039
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2033";"Hovedalternativet (MMMM)";188952
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2034";"Hovedalternativet (MMMM)";187558
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2035";"Hovedalternativet (MMMM)";186512
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2036";"Hovedalternativet (MMMM)";185458
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2037";"Hovedalternativet (MMMM)";183192
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2038";"Hovedalternativet (MMMM)";181352
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2039";"Hovedalternativet (MMMM)";180388
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2040";"Hovedalternativet (MMMM)";179336
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2041";"Hovedalternativet (MMMM)";178290
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2042";"Hovedalternativet (MMMM)";178670
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2043";"Hovedalternativet (MMMM)";179266
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2044";"Hovedalternativet (MMMM)";180115
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2045";"Hovedalternativet (MMMM)";181365
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2046";"Hovedalternativet (MMMM)";182300
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2047";"Hovedalternativet (MMMM)";181992
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2048";"Hovedalternativet (MMMM)";181698
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2049";"Hovedalternativet (MMMM)";180344
"0 Hele landet";"2 Kvinner";"F35-39 35-39 år";"2050";"Hovedalternativet (MMMM)";178346
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2022";"Hovedalternativet (MMMM)";169998
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2023";"Hovedalternativet (MMMM)";172828
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2024";"Hovedalternativet (MMMM)";174452
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2025";"Hovedalternativet (MMMM)";176025
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2026";"Hovedalternativet (MMMM)";177456
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2027";"Hovedalternativet (MMMM)";179644
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2028";"Hovedalternativet (MMMM)";181958
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2029";"Hovedalternativet (MMMM)";185798
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2030";"Hovedalternativet (MMMM)";189280
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2031";"Hovedalternativet (MMMM)";192986
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2032";"Hovedalternativet (MMMM)";195317
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2033";"Hovedalternativet (MMMM)";196306
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2034";"Hovedalternativet (MMMM)";195733
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2035";"Hovedalternativet (MMMM)";194574
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2036";"Hovedalternativet (MMMM)";192746
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2037";"Hovedalternativet (MMMM)";191852
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2038";"Hovedalternativet (MMMM)";190745
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2039";"Hovedalternativet (MMMM)";189362
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2040";"Hovedalternativet (MMMM)";188313
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2041";"Hovedalternativet (MMMM)";187284
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2042";"Hovedalternativet (MMMM)";185085
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2043";"Hovedalternativet (MMMM)";183257
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2044";"Hovedalternativet (MMMM)";182296
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2045";"Hovedalternativet (MMMM)";181278
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2046";"Hovedalternativet (MMMM)";180210
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2047";"Hovedalternativet (MMMM)";180560
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2048";"Hovedalternativet (MMMM)";181071
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2049";"Hovedalternativet (MMMM)";181932
"0 Hele landet";"2 Kvinner";"F40-44 40-44 år";"2050";"Hovedalternativet (MMMM)";183143
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2022";"Hovedalternativet (MMMM)";177883
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2023";"Hovedalternativet (MMMM)";174321
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2024";"Hovedalternativet (MMMM)";172669
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2025";"Hovedalternativet (MMMM)";170776
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2026";"Hovedalternativet (MMMM)";170867
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2027";"Hovedalternativet (MMMM)";172089
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2028";"Hovedalternativet (MMMM)";174308
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2029";"Hovedalternativet (MMMM)";175602
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2030";"Hovedalternativet (MMMM)";177164
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2031";"Hovedalternativet (MMMM)";178601
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2032";"Hovedalternativet (MMMM)";180734
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2033";"Hovedalternativet (MMMM)";183049
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2034";"Hovedalternativet (MMMM)";186826
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2035";"Hovedalternativet (MMMM)";190246
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2036";"Hovedalternativet (MMMM)";193882
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2037";"Hovedalternativet (MMMM)";196185
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2038";"Hovedalternativet (MMMM)";197175
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2039";"Hovedalternativet (MMMM)";196611
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2040";"Hovedalternativet (MMMM)";195457
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2041";"Hovedalternativet (MMMM)";193667
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2042";"Hovedalternativet (MMMM)";192764
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2043";"Hovedalternativet (MMMM)";191730
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2044";"Hovedalternativet (MMMM)";190329
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2045";"Hovedalternativet (MMMM)";189299
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2046";"Hovedalternativet (MMMM)";188278
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2047";"Hovedalternativet (MMMM)";186088
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2048";"Hovedalternativet (MMMM)";184314
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2049";"Hovedalternativet (MMMM)";183352
"0 Hele landet";"2 Kvinner";"F45-49 45-49 år";"2050";"Hovedalternativet (MMMM)";182349
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2022";"Hovedalternativet (MMMM)";184813
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2023";"Hovedalternativet (MMMM)";185991
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2024";"Hovedalternativet (MMMM)";184970
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2025";"Hovedalternativet (MMMM)";183762
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2026";"Hovedalternativet (MMMM)";181909
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2027";"Hovedalternativet (MMMM)";178366
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2028";"Hovedalternativet (MMMM)";174573
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2029";"Hovedalternativet (MMMM)";172730
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2030";"Hovedalternativet (MMMM)";170946
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2031";"Hovedalternativet (MMMM)";171023
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2032";"Hovedalternativet (MMMM)";172247
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2033";"Hovedalternativet (MMMM)";174467
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2034";"Hovedalternativet (MMMM)";175754
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2035";"Hovedalternativet (MMMM)";177309
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2036";"Hovedalternativet (MMMM)";178723
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2037";"Hovedalternativet (MMMM)";180857
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2038";"Hovedalternativet (MMMM)";183130
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2039";"Hovedalternativet (MMMM)";186857
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2040";"Hovedalternativet (MMMM)";190235
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2041";"Hovedalternativet (MMMM)";193858
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2042";"Hovedalternativet (MMMM)";196127
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2043";"Hovedalternativet (MMMM)";197105
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2044";"Hovedalternativet (MMMM)";196600
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2045";"Hovedalternativet (MMMM)";195464
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2046";"Hovedalternativet (MMMM)";193701
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2047";"Hovedalternativet (MMMM)";192812
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2048";"Hovedalternativet (MMMM)";191799
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2049";"Hovedalternativet (MMMM)";190430
"0 Hele landet";"2 Kvinner";"F50-54 50-54 år";"2050";"Hovedalternativet (MMMM)";189403
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2022";"Hovedalternativet (MMMM)";169405
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2023";"Hovedalternativet (MMMM)";173220
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2024";"Hovedalternativet (MMMM)";176941
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2025";"Hovedalternativet (MMMM)";179957
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2026";"Hovedalternativet (MMMM)";181680
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2027";"Hovedalternativet (MMMM)";183505
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2028";"Hovedalternativet (MMMM)";184522
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2029";"Hovedalternativet (MMMM)";183425
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2030";"Hovedalternativet (MMMM)";182291
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2031";"Hovedalternativet (MMMM)";180501
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2032";"Hovedalternativet (MMMM)";177105
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2033";"Hovedalternativet (MMMM)";173430
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2034";"Hovedalternativet (MMMM)";171651
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2035";"Hovedalternativet (MMMM)";169915
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2036";"Hovedalternativet (MMMM)";170047
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2037";"Hovedalternativet (MMMM)";171264
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2038";"Hovedalternativet (MMMM)";173502
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2039";"Hovedalternativet (MMMM)";174780
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2040";"Hovedalternativet (MMMM)";176336
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2041";"Hovedalternativet (MMMM)";177749
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2042";"Hovedalternativet (MMMM)";179862
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2043";"Hovedalternativet (MMMM)";182133
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2044";"Hovedalternativet (MMMM)";185848
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2045";"Hovedalternativet (MMMM)";189225
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2046";"Hovedalternativet (MMMM)";192800
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2047";"Hovedalternativet (MMMM)";195088
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2048";"Hovedalternativet (MMMM)";196075
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2049";"Hovedalternativet (MMMM)";195579
"0 Hele landet";"2 Kvinner";"F55-59 55-59 år";"2050";"Hovedalternativet (MMMM)";194504
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2022";"Hovedalternativet (MMMM)";153776
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2023";"Hovedalternativet (MMMM)";155258
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2024";"Hovedalternativet (MMMM)";157056
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2025";"Hovedalternativet (MMMM)";159879
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2026";"Hovedalternativet (MMMM)";163220
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2027";"Hovedalternativet (MMMM)";166662
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2028";"Hovedalternativet (MMMM)";170376
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2029";"Hovedalternativet (MMMM)";173991
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2030";"Hovedalternativet (MMMM)";177001
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2031";"Hovedalternativet (MMMM)";178786
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2032";"Hovedalternativet (MMMM)";180625
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2033";"Hovedalternativet (MMMM)";181699
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2034";"Hovedalternativet (MMMM)";180682
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2035";"Hovedalternativet (MMMM)";179643
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2036";"Hovedalternativet (MMMM)";177975
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2037";"Hovedalternativet (MMMM)";174686
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2038";"Hovedalternativet (MMMM)";171125
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2039";"Hovedalternativet (MMMM)";169453
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2040";"Hovedalternativet (MMMM)";167821
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2041";"Hovedalternativet (MMMM)";167991
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2042";"Hovedalternativet (MMMM)";169257
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2043";"Hovedalternativet (MMMM)";171485
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2044";"Hovedalternativet (MMMM)";172786
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2045";"Hovedalternativet (MMMM)";174348
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2046";"Hovedalternativet (MMMM)";175800
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2047";"Hovedalternativet (MMMM)";177920
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2048";"Hovedalternativet (MMMM)";180188
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2049";"Hovedalternativet (MMMM)";183865
"0 Hele landet";"2 Kvinner";"F60-64 60-64 år";"2050";"Hovedalternativet (MMMM)";187232
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2022";"Hovedalternativet (MMMM)";143424
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2023";"Hovedalternativet (MMMM)";145017
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2024";"Hovedalternativet (MMMM)";146603
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2025";"Hovedalternativet (MMMM)";147909
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2026";"Hovedalternativet (MMMM)";148885
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2027";"Hovedalternativet (MMMM)";149500
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2028";"Hovedalternativet (MMMM)";150915
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2029";"Hovedalternativet (MMMM)";152737
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2030";"Hovedalternativet (MMMM)";155544
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2031";"Hovedalternativet (MMMM)";158877
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2032";"Hovedalternativet (MMMM)";162297
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2033";"Hovedalternativet (MMMM)";165964
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2034";"Hovedalternativet (MMMM)";169576
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2035";"Hovedalternativet (MMMM)";172581
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2036";"Hovedalternativet (MMMM)";174392
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2037";"Hovedalternativet (MMMM)";176285
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2038";"Hovedalternativet (MMMM)";177426
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2039";"Hovedalternativet (MMMM)";176493
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2040";"Hovedalternativet (MMMM)";175544
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2041";"Hovedalternativet (MMMM)";173996
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2042";"Hovedalternativet (MMMM)";170843
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2043";"Hovedalternativet (MMMM)";167480
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2044";"Hovedalternativet (MMMM)";165920
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2045";"Hovedalternativet (MMMM)";164385
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2046";"Hovedalternativet (MMMM)";164648
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2047";"Hovedalternativet (MMMM)";165963
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2048";"Hovedalternativet (MMMM)";168185
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2049";"Hovedalternativet (MMMM)";169523
"0 Hele landet";"2 Kvinner";"F65-69 65-69 år";"2050";"Hovedalternativet (MMMM)";171119
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2022";"Hovedalternativet (MMMM)";129631
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2023";"Hovedalternativet (MMMM)";129277
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2024";"Hovedalternativet (MMMM)";130131
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2025";"Hovedalternativet (MMMM)";131567
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2026";"Hovedalternativet (MMMM)";133446
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2027";"Hovedalternativet (MMMM)";136689
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2028";"Hovedalternativet (MMMM)";138240
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2029";"Hovedalternativet (MMMM)";139871
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2030";"Hovedalternativet (MMMM)";141266
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2031";"Hovedalternativet (MMMM)";142317
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2032";"Hovedalternativet (MMMM)";143053
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2033";"Hovedalternativet (MMMM)";144531
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2034";"Hovedalternativet (MMMM)";146428
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2035";"Hovedalternativet (MMMM)";149222
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2036";"Hovedalternativet (MMMM)";152553
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2037";"Hovedalternativet (MMMM)";155953
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2038";"Hovedalternativet (MMMM)";159628
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2039";"Hovedalternativet (MMMM)";163199
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2040";"Hovedalternativet (MMMM)";166278
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2041";"Hovedalternativet (MMMM)";168135
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2042";"Hovedalternativet (MMMM)";170080
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2043";"Hovedalternativet (MMMM)";171253
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2044";"Hovedalternativet (MMMM)";170516
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2045";"Hovedalternativet (MMMM)";169723
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2046";"Hovedalternativet (MMMM)";168333
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2047";"Hovedalternativet (MMMM)";165381
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2048";"Hovedalternativet (MMMM)";162250
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2049";"Hovedalternativet (MMMM)";160861
"0 Hele landet";"2 Kvinner";"F70-74 70-74 år";"2050";"Hovedalternativet (MMMM)";159470
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2022";"Hovedalternativet (MMMM)";108953
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2023";"Hovedalternativet (MMMM)";115292
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2024";"Hovedalternativet (MMMM)";119395
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2025";"Hovedalternativet (MMMM)";120923
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2026";"Hovedalternativet (MMMM)";121596
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2027";"Hovedalternativet (MMMM)";119168
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2028";"Hovedalternativet (MMMM)";118979
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2029";"Hovedalternativet (MMMM)";120069
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2030";"Hovedalternativet (MMMM)";121661
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2031";"Hovedalternativet (MMMM)";123671
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2032";"Hovedalternativet (MMMM)";126926
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2033";"Hovedalternativet (MMMM)";128559
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2034";"Hovedalternativet (MMMM)";130304
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2035";"Hovedalternativet (MMMM)";131848
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2036";"Hovedalternativet (MMMM)";133062
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2037";"Hovedalternativet (MMMM)";133954
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2038";"Hovedalternativet (MMMM)";135529
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2039";"Hovedalternativet (MMMM)";137549
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2040";"Hovedalternativet (MMMM)";140380
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2041";"Hovedalternativet (MMMM)";143750
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2042";"Hovedalternativet (MMMM)";147157
